Geneid	SRR222175	SRR222176	SRR222177	SRR222178
ENSG00000082516	9	51	74	152
ENSG00000199279	0	0	0	0
ENSG00000268942	0	1	2	0
ENSG00000241991	0	0	0	0
ENSG00000240436	0	0	0	0
ENSG00000186105	0	0	2	0
ENSG00000288643	0	0	0	0
ENSG00000196670	48	35	102	198
ENSG00000112983	83	81	210	263
ENSG00000248383	0	0	2	4
ENSG00000251656	0	0	0	0
ENSG00000249516	0	0	0	0
ENSG00000272144	1	3	3	4
ENSG00000278487	0	1	3	3
ENSG00000249779	0	0	0	0
ENSG00000249888	0	0	0	0
ENSG00000247763	1	1	1	1
ENSG00000185641	5	7	16	7
ENSG00000272265	0	0	0	0
ENSG00000241870	0	0	0	0
ENSG00000214295	0	0	0	0
ENSG00000248560	0	1	0	0
ENSG00000222937	0	0	0	0
ENSG00000206989	0	0	0	0
ENSG00000232174	0	0	0	0
ENSG00000238745	0	0	0	0
ENSG00000251493	0	27	0	1
ENSG00000247993	0	0	0	0
ENSG00000251324	0	0	0	0
ENSG00000255883	2	1	2	1
ENSG00000253213	0	0	0	1
ENSG00000207459	0	0	0	0
ENSG00000201298	0	0	1	0
ENSG00000222266	0	0	0	0
ENSG00000241179	0	0	0	0
ENSG00000270892	0	0	0	0
ENSG00000279799	0	0	0	0
ENSG00000222102	0	0	0	0
ENSG00000272112	0	0	0	0
ENSG00000145888	0	0	0	0
ENSG00000270978	0	0	0	0
ENSG00000222308	0	0	0	0
ENSG00000201623	0	0	0	0
ENSG00000182631	0	0	0	0
ENSG00000164175	1	3	2	2
ENSG00000250914	0	0	0	0
ENSG00000273294	0	0	0	0
ENSG00000250767	0	0	0	0
ENSG00000278900	0	0	0	0
ENSG00000279995	0	0	0	0
ENSG00000271771	0	0	0	0
ENSG00000243959	0	0	2	0
ENSG00000207420	0	0	0	0
ENSG00000266329	0	0	0	0
ENSG00000251591	0	0	0	0
ENSG00000207756	0	0	0	0
ENSG00000201223	0	0	0	0
ENSG00000245711	0	0	0	0
ENSG00000259757	0	0	0	0
ENSG00000281560	0	0	0	0
ENSG00000169252	13	21	22	5
ENSG00000164266	289	366	548	966
ENSG00000253067	0	0	0	0
ENSG00000227616	0	0	0	0
ENSG00000235775	0	0	0	0
ENSG00000224431	0	3	0	2
ENSG00000283678	0	0	0	0
ENSG00000263597	0	0	0	0
ENSG00000206682	0	0	0	0
ENSG00000279923	1	0	5	0
ENSG00000199765	0	0	0	0
ENSG00000271724	0	0	0	0
ENSG00000248842	0	0	0	0
ENSG00000277568	0	1	0	0
ENSG00000280646	0	0	0	0
ENSG00000241291	0	0	0	0
ENSG00000207222	0	0	0	0
ENSG00000240250	0	0	0	0
ENSG00000280420	0	0	1	0
ENSG00000248568	11	22	61	68
ENSG00000249553	0	0	0	0
ENSG00000285868	16	0	0	2
ENSG00000172568	0	0	0	0
ENSG00000251405	12	1	0	1
ENSG00000248544	1	0	1	1
ENSG00000253155	0	0	0	0
ENSG00000172548	8	4	3	7
ENSG00000242198	0	1	0	0
ENSG00000050767	2	40	13	9
ENSG00000271681	0	0	0	0
ENSG00000242341	0	0	0	0
ENSG00000245688	0	1	0	0
ENSG00000252464	0	0	2	0
ENSG00000249140	0	0	0	1
ENSG00000204659	0	0	0	0
ENSG00000222178	0	0	0	0
ENSG00000242292	0	0	0	0
ENSG00000274441	0	0	0	0
ENSG00000272103	0	0	0	0
ENSG00000249850	2	5	10	7
ENSG00000248462	0	0	0	0
ENSG00000243744	0	1	3	5
ENSG00000251423	0	0	0	0
ENSG00000183876	3	31	16	18
ENSG00000286331	0	2	1	0
ENSG00000249851	0	0	0	0
ENSG00000249971	0	0	0	0
ENSG00000271196	0	0	0	0
ENSG00000120738	2076	2116	1494	208
ENSG00000241458	4	0	4	0
ENSG00000253110	0	0	0	0
ENSG00000202533	0	0	0	0
ENSG00000251183	0	0	0	0
ENSG00000261382	0	0	0	0
ENSG00000248493	0	0	0	1
ENSG00000200275	0	0	0	0
ENSG00000286690	0	0	0	0
ENSG00000253370	0	0	0	0
ENSG00000254163	0	0	0	0
ENSG00000199468	0	0	0	0
ENSG00000231989	2	2	3	3
ENSG00000226544	0	0	0	0
ENSG00000223497	0	0	0	0
ENSG00000206770	0	0	0	0
ENSG00000263593	0	0	0	0
ENSG00000242602	0	0	0	0
ENSG00000271926	2	0	1	0
ENSG00000251467	1	0	1	2
ENSG00000248930	1	0	0	2
ENSG00000184349	33	19	104	32
ENSG00000248827	0	0	1	1
ENSG00000239708	0	0	0	0
ENSG00000251732	0	0	0	0
ENSG00000249577	0	0	0	0
ENSG00000271766	0	0	0	0
ENSG00000250859	1	1	3	5
ENSG00000282925	0	0	0	0
ENSG00000251032	0	0	0	0
ENSG00000250603	0	0	0	1
ENSG00000204928	0	0	0	0
ENSG00000213830	0	2	1	4
ENSG00000215006	11	149	28	54
ENSG00000271045	0	0	0	0
ENSG00000085231	37	22	80	76
ENSG00000244717	0	0	0	0
ENSG00000266477	0	0	0	0
ENSG00000212260	0	0	0	0
ENSG00000248634	0	0	0	0
ENSG00000288697	0	0	0	0
ENSG00000264563	0	0	0	0
ENSG00000248403	0	0	0	0
ENSG00000248150	0	0	0	0
ENSG00000201370	0	0	0	0
ENSG00000288622	0	0	0	0
ENSG00000113739	16	175	5	51
ENSG00000182613	0	0	0	0
ENSG00000177721	0	0	1	0
ENSG00000169777	0	0	0	0
ENSG00000249541	0	0	4	3
ENSG00000251374	0	0	0	0
ENSG00000172795	51	35	117	174
ENSG00000251456	0	0	0	0
ENSG00000242814	0	0	0	0
ENSG00000248626	33	115	57	112
ENSG00000199398	0	0	0	0
ENSG00000223908	0	0	0	0
ENSG00000271257	0	0	0	0
ENSG00000265699	0	0	0	0
ENSG00000250127	0	0	0	0
ENSG00000250958	0	0	0	0
ENSG00000247402	0	0	0	0
ENSG00000175749	0	0	0	0
ENSG00000185372	0	0	0	0
ENSG00000251724	0	0	0	0
ENSG00000251663	0	0	0	0
ENSG00000248881	0	0	0	0
ENSG00000039139	0	6	0	6
ENSG00000253536	0	0	0	0
ENSG00000247911	0	0	0	0
ENSG00000164326	9	0	1	0
ENSG00000278824	0	0	0	0
ENSG00000202092	0	0	0	0
ENSG00000213663	0	0	0	0
ENSG00000249919	0	0	0	0
ENSG00000250895	0	0	0	0
ENSG00000234259	0	0	0	0
ENSG00000154153	411	149	524	465
ENSG00000120314	103	229	225	237
ENSG00000174339	0	0	0	0
ENSG00000173250	0	0	0	0
ENSG00000279446	0	0	0	0
ENSG00000204956	0	1	3	0
ENSG00000081853	1	3	4	0
ENSG00000254245	0	1	1	1
ENSG00000254221	0	4	2	4
ENSG00000262576	1	0	1	0
ENSG00000253910	0	2	3	4
ENSG00000253485	0	5	6	4
ENSG00000262209	0	0	4	2
ENSG00000253731	5	3	7	5
ENSG00000253537	2	1	0	2
ENSG00000253953	0	4	2	1
ENSG00000253767	0	0	1	1
ENSG00000261934	0	4	5	2
ENSG00000253846	4	16	16	15
ENSG00000254122	1	12	7	12
ENSG00000253873	0	7	9	4
ENSG00000253159	1	1	0	3
ENSG00000276545	0	0	0	0
ENSG00000273557	0	0	0	0
ENSG00000240184	12	90	94	59
ENSG00000242020	0	0	0	0
ENSG00000242419	0	1	0	0
ENSG00000240764	0	0	2	0
ENSG00000240974	0	0	1	0
ENSG00000276547	0	9	13	6
ENSG00000221990	3	11	22	3
ENSG00000164241	17	7	28	47
ENSG00000186493	1	1	0	9
ENSG00000286644	1	1	1	0
ENSG00000264732	0	0	0	0
ENSG00000272296	0	0	0	0
ENSG00000264549	0	0	0	0
ENSG00000286310	0	0	0	0
ENSG00000222533	0	0	0	0
ENSG00000251380	0	0	0	0
ENSG00000255833	1	4	14	8
ENSG00000240729	1	0	0	0
ENSG00000270706	0	0	0	0
ENSG00000239393	0	0	0	0
ENSG00000272347	0	2	3	7
ENSG00000263834	0	0	0	1
ENSG00000201274	0	0	0	0
ENSG00000286634	3	2	1	0
ENSG00000113722	752	1724	1876	1297
ENSG00000145743	53	47	103	139
ENSG00000185305	52	51	99	180
ENSG00000169194	0	6	0	0
ENSG00000145734	50	30	131	206
ENSG00000172901	2	0	1	0
ENSG00000131504	506	758	1019	1349
ENSG00000222111	0	0	0	0
ENSG00000200648	0	0	0	0
ENSG00000145741	618	477	1657	1685
ENSG00000069020	50	86	77	92
ENSG00000253305	5	11	16	22
ENSG00000175471	3	30	46	45
ENSG00000200334	1	0	0	0
ENSG00000249372	1	0	0	0
ENSG00000251605	0	0	0	0
ENSG00000200331	0	0	0	0
ENSG00000206714	0	0	0	0
ENSG00000164404	2	2	5	0
ENSG00000188818	1	3	14	8
ENSG00000112852	1	2	3	6
ENSG00000113205	0	1	7	0
ENSG00000272108	1	0	1	0
ENSG00000081818	0	6	18	8
ENSG00000113209	1	3	7	4
ENSG00000113211	0	1	1	0
ENSG00000280336	1	0	1	0
ENSG00000113212	2	0	2	7
ENSG00000272674	0	0	6	3
ENSG00000279068	0	0	0	0
ENSG00000177839	0	2	3	0
ENSG00000120324	0	3	4	5
ENSG00000197479	0	9	14	5
ENSG00000120328	0	2	9	3
ENSG00000187372	3	2	16	9
ENSG00000120327	5	18	22	19
ENSG00000279983	0	0	0	0
ENSG00000113248	2	4	9	6
ENSG00000277795	0	0	0	0
ENSG00000178913	249	162	513	528
ENSG00000120329	0	0	1	0
ENSG00000270697	1	0	0	0
ENSG00000078795	1	0	0	0
ENSG00000251235	3	2	3	13
ENSG00000250574	0	1	0	0
ENSG00000249713	0	0	0	0
ENSG00000164220	24	30	20	50
ENSG00000225407	0	0	1	0
ENSG00000277188	0	0	0	0
ENSG00000278237	0	0	0	0
ENSG00000181104	20	212	143	299
ENSG00000164251	472	367	904	810
ENSG00000264391	1	0	1	0
ENSG00000206741	0	0	0	0
ENSG00000270243	0	0	0	0
ENSG00000254295	0	0	0	0
ENSG00000253785	8	15	38	49
ENSG00000254328	0	0	1	1
ENSG00000212402	1	0	0	0
ENSG00000207210	0	0	0	0
ENSG00000253439	0	0	0	1
ENSG00000253172	0	0	0	0
ENSG00000145642	0	0	0	0
ENSG00000153015	43	30	107	132
ENSG00000251446	0	0	0	0
ENSG00000049192	3	5	3	8
ENSG00000175857	1	5	18	19
ENSG00000250260	1	1	0	0
ENSG00000222924	0	0	0	0
ENSG00000061492	0	0	0	0
ENSG00000212460	0	0	0	0
ENSG00000199880	0	0	0	0
ENSG00000207336	0	0	0	0
ENSG00000199645	0	0	0	0
ENSG00000250071	0	0	0	0
ENSG00000212363	0	0	0	0
ENSG00000268223	0	0	0	0
ENSG00000205279	0	0	0	0
ENSG00000289085	2	0	0	1
ENSG00000288965	3	0	0	0
ENSG00000289430	1	1	0	0
ENSG00000289054	1	1	0	0
ENSG00000178172	2	0	0	0
ENSG00000249503	0	0	0	0
ENSG00000248109	0	0	0	0
ENSG00000214510	0	0	0	0
ENSG00000196800	1	0	0	1
ENSG00000248966	0	2	2	1
ENSG00000248428	0	0	0	0
ENSG00000251627	0	0	0	1
ENSG00000145777	2	4	6	3
ENSG00000250728	0	0	0	0
ENSG00000214784	1	0	4	11
ENSG00000250114	1	0	0	0
ENSG00000244748	0	0	0	1
ENSG00000248591	0	0	0	0
ENSG00000272494	0	0	0	0
ENSG00000253558	1	0	0	1
ENSG00000164334	0	0	0	0
ENSG00000248120	0	0	0	0
ENSG00000171495	0	0	0	1
ENSG00000251215	0	0	0	1
ENSG00000251515	0	0	0	0
ENSG00000254252	1	2	0	0
ENSG00000229119	38	36	74	75
ENSG00000254130	0	0	0	0
ENSG00000253713	0	0	0	0
ENSG00000253469	0	0	0	0
ENSG00000254365	0	0	0	0
ENSG00000254297	0	0	0	0
ENSG00000253527	0	0	0	0
ENSG00000289264	0	0	0	0
ENSG00000253357	0	0	0	0
ENSG00000253660	0	0	0	0
ENSG00000253947	0	0	0	0
ENSG00000253065	0	0	0	0
ENSG00000279739	5	0	1	0
ENSG00000145934	0	0	5	0
ENSG00000289699	0	0	0	0
ENSG00000206614	0	0	0	0
ENSG00000253269	0	0	0	0
ENSG00000204767	0	1	0	0
ENSG00000263831	0	0	0	0
ENSG00000289702	0	0	1	1
ENSG00000132356	93	151	335	483
ENSG00000212567	0	0	0	0
ENSG00000212296	0	0	0	0
ENSG00000253098	0	0	0	0
ENSG00000226221	68	39	213	274
ENSG00000234553	0	0	1	0
ENSG00000228650	0	0	0	0
ENSG00000288890	3	2	2	0
ENSG00000235275	4	5	9	9
ENSG00000266751	0	0	0	0
ENSG00000239615	0	0	0	0
ENSG00000006837	0	0	0	0
ENSG00000279469	0	0	0	0
ENSG00000237190	53	53	72	74
ENSG00000253811	0	0	0	0
ENSG00000253456	0	0	0	0
ENSG00000279204	1	1	0	0
ENSG00000252458	0	0	0	0
ENSG00000221601	0	0	0	0
ENSG00000253298	0	0	0	0
ENSG00000113302	0	0	1	0
ENSG00000250289	0	0	0	0
ENSG00000212249	0	0	0	0
ENSG00000276309	0	0	0	0
ENSG00000249183	0	0	0	0
ENSG00000220986	0	0	0	0
ENSG00000280894	0	0	0	0
ENSG00000145850	0	2	5	3
ENSG00000270560	0	0	0	0
ENSG00000254246	0	0	0	0
ENSG00000170613	0	0	0	0
ENSG00000253980	0	0	0	0
ENSG00000253653	0	0	0	0
ENSG00000280068	1	0	0	0
ENSG00000250820	0	0	0	0
ENSG00000248596	0	0	0	0
ENSG00000270989	0	0	0	0
ENSG00000251667	1	3	14	13
ENSG00000221464	0	0	0	0
ENSG00000146066	500	477	559	377
ENSG00000280139	0	0	0	0
ENSG00000251666	0	0	1	0
ENSG00000214351	0	0	0	0
ENSG00000280207	0	0	0	0
ENSG00000249129	3	1	10	15
ENSG00000175325	0	2	0	0
ENSG00000218227	0	0	0	0
ENSG00000251211	1	0	2	1
ENSG00000244234	0	2	0	0
ENSG00000289390	23	12	5	5
ENSG00000248791	0	0	1	1
ENSG00000250526	1	0	9	22
ENSG00000250182	18	15	71	108
ENSG00000286970	1	0	1	1
ENSG00000249485	3	6	5	18
ENSG00000264792	0	0	0	0
ENSG00000253801	0	0	0	0
ENSG00000252108	0	0	0	0
ENSG00000213864	1	1	3	3
ENSG00000289726	0	0	0	0
ENSG00000244061	0	0	0	0
ENSG00000251108	0	0	0	0
ENSG00000261269	0	0	0	0
ENSG00000211445	666	282	1241	266
ENSG00000285420	0	0	1	2
ENSG00000186334	0	0	0	0
ENSG00000186335	0	1	1	0
ENSG00000270904	0	0	0	0
ENSG00000253472	0	0	0	0
ENSG00000271494	0	0	0	0
ENSG00000200227	0	0	0	0
ENSG00000250140	0	0	0	0
ENSG00000241829	0	0	0	0
ENSG00000287701	0	0	0	0
ENSG00000249856	0	0	0	0
ENSG00000196390	0	0	0	0
ENSG00000239517	0	0	0	0
ENSG00000182383	0	0	0	0
ENSG00000249157	0	0	0	0
ENSG00000145700	0	0	0	0
ENSG00000207333	0	0	0	0
ENSG00000251078	0	0	0	0
ENSG00000251419	0	0	0	0
ENSG00000249301	0	0	0	0
ENSG00000248684	0	0	1	1
ENSG00000228367	0	0	0	0
ENSG00000249777	0	0	0	0
ENSG00000251342	0	0	1	0
ENSG00000122012	8	2	2	3
ENSG00000252833	0	0	0	0
ENSG00000251668	0	0	0	0
ENSG00000254893	3	8	4	20
ENSG00000251107	0	1	1	1
ENSG00000145703	199	99	506	566
ENSG00000252684	0	0	0	0
ENSG00000285000	0	0	0	0
ENSG00000250615	0	0	0	0
ENSG00000238961	0	0	0	0
ENSG00000284762	0	0	0	0
ENSG00000251566	0	0	0	0
ENSG00000113231	5	3	12	3
ENSG00000251400	0	1	5	4
ENSG00000244019	0	1	0	0
ENSG00000244363	3	1	9	7
ENSG00000171540	0	0	0	0
ENSG00000213763	42	258	141	168
ENSG00000133710	416	192	539	358
ENSG00000283288	17	62	34	50
ENSG00000249689	0	0	0	0
ENSG00000249215	0	0	1	4
ENSG00000286403	1	4	0	0
ENSG00000207020	1	0	1	0
ENSG00000275506	0	0	0	0
ENSG00000272255	0	0	1	1
ENSG00000153347	0	0	0	0
ENSG00000225165	5	2	4	12
ENSG00000212259	0	0	0	0
ENSG00000178015	1	3	4	2
ENSG00000287581	0	0	0	1
ENSG00000251366	0	0	0	0
ENSG00000251221	0	0	0	0
ENSG00000249655	0	0	0	0
ENSG00000152670	0	0	0	0
ENSG00000251368	0	0	0	0
ENSG00000199322	0	0	0	0
ENSG00000248854	0	0	0	0
ENSG00000262211	0	0	0	0
ENSG00000264281	3	4	4	6
ENSG00000238326	0	0	0	0
ENSG00000250886	0	0	0	0
ENSG00000244921	26	6	24	24
ENSG00000249119	61	4	41	24
ENSG00000248923	61	2	53	27
ENSG00000247627	1429	199	1191	1478
ENSG00000198868	4	0	5	15
ENSG00000263963	0	0	0	0
ENSG00000249192	0	0	4	2
ENSG00000152705	0	3	3	1
ENSG00000069011	25	313	241	161
ENSG00000250167	0	0	0	0
ENSG00000181965	0	0	0	0
ENSG00000251045	0	0	0	0
ENSG00000223539	0	0	0	0
ENSG00000265924	0	0	0	0
ENSG00000250378	2	6	2	3
ENSG00000289752	0	0	0	0
ENSG00000011083	27	41	35	29
ENSG00000213328	0	0	0	0
ENSG00000253869	1	1	1	1
ENSG00000254035	0	0	2	1
ENSG00000113262	2	1	1	3
ENSG00000254158	0	2	0	1
ENSG00000253144	0	0	0	0
ENSG00000253979	0	0	0	0
ENSG00000253617	0	0	0	0
ENSG00000250674	0	0	0	0
ENSG00000274716	0	0	0	0
ENSG00000252904	0	0	0	0
ENSG00000286314	3	1	0	6
ENSG00000285999	0	0	0	2
ENSG00000253744	0	0	0	0
ENSG00000248846	0	0	0	0
ENSG00000251983	0	0	0	0
ENSG00000205838	1	0	0	0
ENSG00000278905	0	0	0	0
ENSG00000284336	0	0	0	0
ENSG00000249353	16	28	43	82
ENSG00000248483	5	0	0	1
ENSG00000175745	8	80	62	41
ENSG00000286713	0	0	1	0
ENSG00000285978	0	0	0	0
ENSG00000274813	0	0	0	0
ENSG00000253725	0	0	0	0
ENSG00000278441	0	0	0	0
ENSG00000178338	9	9	13	27
ENSG00000206624	0	0	0	0
ENSG00000289791	0	0	0	0
ENSG00000274235	0	0	0	0
ENSG00000277866	0	0	0	0
ENSG00000174358	296	40	152	122
ENSG00000164363	0	0	0	4
ENSG00000263670	0	0	0	0
ENSG00000286388	20	20	25	45
ENSG00000250584	0	0	0	2
ENSG00000248951	0	0	0	0
ENSG00000279908	1	1	1	2
ENSG00000273742	0	0	0	0
ENSG00000254335	0	0	0	0
ENSG00000289810	0	0	7	2
ENSG00000289924	0	0	0	1
ENSG00000272772	0	0	0	0
ENSG00000273345	0	2	1	1
ENSG00000289088	4	2	2	0
ENSG00000288930	0	3	1	0
ENSG00000250749	0	0	0	1
ENSG00000248717	0	0	0	0
ENSG00000236791	0	0	0	0
ENSG00000207290	0	0	0	0
ENSG00000238035	2	0	1	0
ENSG00000274553	0	0	0	0
ENSG00000269983	0	0	0	0
ENSG00000254132	5	0	2	0
ENSG00000251544	0	0	0	2
ENSG00000251340	6	1	7	9
ENSG00000232578	3	0	2	0
ENSG00000249175	0	0	1	0
ENSG00000243806	2	0	1	0
ENSG00000276514	0	0	0	0
ENSG00000185261	1	6	4	5
ENSG00000038382	137	342	316	536
ENSG00000249807	0	2	0	0
ENSG00000280449	0	0	0	0
ENSG00000280368	0	0	0	0
ENSG00000260515	0	0	0	0
ENSG00000271998	0	0	0	0
ENSG00000272417	1	0	2	1
ENSG00000271715	0	0	1	0
ENSG00000252341	0	0	0	0
ENSG00000252671	0	0	0	0
ENSG00000280369	0	0	0	0
ENSG00000277073	0	0	0	0
ENSG00000244361	0	0	0	0
ENSG00000168967	0	0	0	0
ENSG00000205449	0	0	0	0
ENSG00000290550	0	0	0	0
ENSG00000253798	0	0	0	0
ENSG00000169040	0	0	0	0
ENSG00000255622	0	0	0	0
ENSG00000146001	0	0	0	0
ENSG00000262096	0	0	0	0
ENSG00000283559	0	0	0	0
ENSG00000246596	0	2	3	6
ENSG00000253897	0	0	0	0
ENSG00000185986	0	0	0	1
ENSG00000170089	0	0	0	0
ENSG00000197083	0	0	0	0
ENSG00000250765	0	0	0	0
ENSG00000226259	0	0	0	0
ENSG00000250687	0	0	0	0
ENSG00000249073	0	0	0	0
ENSG00000271128	0	0	0	0
ENSG00000212122	2	0	0	0
ENSG00000251741	0	0	0	0
ENSG00000171444	17	47	93	54
ENSG00000251553	1	0	2	4
ENSG00000250162	0	0	1	4
ENSG00000222610	0	0	0	0
ENSG00000200351	0	0	0	0
ENSG00000241597	0	0	1	0
ENSG00000290968	0	1	0	0
ENSG00000113712	137	302	393	484
ENSG00000230551	57	18	23	41
ENSG00000241112	2	0	1	2
ENSG00000279979	0	0	0	0
ENSG00000278865	0	0	0	0
ENSG00000207312	0	0	0	0
ENSG00000276622	0	0	0	0
ENSG00000242976	0	0	0	0
ENSG00000155511	1	2	9	2
ENSG00000273549	0	0	0	0
ENSG00000249834	0	0	0	0
ENSG00000145879	0	1	0	0
ENSG00000204909	0	0	0	0
ENSG00000274799	0	0	0	0
ENSG00000251330	1	1	1	0
ENSG00000253297	0	0	1	1
ENSG00000230561	2	2	2	5
ENSG00000080709	0	4	2	1
ENSG00000222706	0	0	0	0
ENSG00000251542	0	0	0	0
ENSG00000145757	1	0	2	0
ENSG00000251348	0	0	0	0
ENSG00000284447	0	0	0	0
ENSG00000283653	0	0	0	0
ENSG00000249662	0	1	0	0
ENSG00000268799	0	0	0	0
ENSG00000250667	0	0	0	0
ENSG00000248205	0	0	0	0
ENSG00000250088	0	0	0	0
ENSG00000248422	0	0	0	0
ENSG00000249282	0	0	0	0
ENSG00000271296	0	0	0	0
ENSG00000250351	0	0	0	0
ENSG00000248471	0	0	0	0
ENSG00000248160	0	0	0	0
ENSG00000248542	0	0	0	0
ENSG00000248337	0	0	0	0
ENSG00000269466	0	0	0	0
ENSG00000274832	0	0	0	0
ENSG00000250715	0	0	0	0
ENSG00000152377	20	33	25	35
ENSG00000216009	0	0	0	0
ENSG00000200235	0	0	0	0
ENSG00000284325	0	0	0	0
ENSG00000204967	0	10	1	22
ENSG00000279011	0	0	0	0
ENSG00000279755	0	0	0	0
ENSG00000278874	0	0	0	0
ENSG00000280016	0	0	0	0
ENSG00000164236	8	11	39	12
ENSG00000250106	0	0	0	0
ENSG00000251196	0	0	0	0
ENSG00000251548	0	1	2	0
ENSG00000254192	0	0	0	0
ENSG00000184347	77	82	375	61
ENSG00000254042	6	3	2	1
ENSG00000207739	0	0	0	0
ENSG00000202345	0	0	0	0
ENSG00000279752	0	0	0	0
ENSG00000207619	0	0	0	0
ENSG00000185662	0	0	0	0
ENSG00000250722	553	952	669	1514
ENSG00000249092	2	0	0	0
ENSG00000251163	0	0	0	0
ENSG00000250045	0	0	0	0
ENSG00000212370	1	0	0	0
ENSG00000200051	0	0	0	0
ENSG00000283717	0	0	0	0
ENSG00000292256	0	0	0	1
ENSG00000182132	5	0	5	0
ENSG00000253858	0	0	1	0
ENSG00000253591	0	0	0	0
ENSG00000244501	0	0	0	0
ENSG00000253966	0	0	0	0
ENSG00000182836	5	0	10	2
ENSG00000238254	0	0	0	0
ENSG00000240611	0	0	0	0
ENSG00000250409	1	0	0	0
ENSG00000221287	0	0	0	0
ENSG00000280104	0	0	0	0
ENSG00000279197	0	0	0	0
ENSG00000251243	0	0	0	0
ENSG00000173261	3	0	1	1
ENSG00000251556	0	0	0	0
ENSG00000239602	4	0	0	0
ENSG00000239317	0	0	0	0
ENSG00000275740	0	0	0	0
ENSG00000238374	0	0	0	0
ENSG00000173210	82	55	88	63
ENSG00000253406	0	0	0	0
ENSG00000127743	4	6	4	0
ENSG00000275871	0	0	0	0
ENSG00000284182	0	0	0	0
ENSG00000276365	0	0	0	0
ENSG00000290991	0	0	0	0
ENSG00000145860	233	249	436	469
ENSG00000164256	1	0	0	0
ENSG00000285891	0	0	0	0
ENSG00000291019	0	0	0	0
ENSG00000188573	4	1	0	8
ENSG00000253861	0	0	0	0
ENSG00000199035	0	0	0	0
ENSG00000283612	0	0	0	0
ENSG00000233913	82	586	349	360
ENSG00000207261	0	0	0	0
ENSG00000248577	0	0	0	0
ENSG00000250629	0	0	2	0
ENSG00000249089	0	0	0	0
ENSG00000286809	0	0	0	0
ENSG00000285151	0	0	0	0
ENSG00000253492	0	0	0	0
ENSG00000113448	186	106	176	154
ENSG00000276214	0	0	1	0
ENSG00000251306	0	0	0	0
ENSG00000202601	0	0	0	0
ENSG00000202017	0	0	0	0
ENSG00000213896	0	0	0	0
ENSG00000273701	0	0	0	0
ENSG00000275634	0	0	0	0
ENSG00000276233	0	0	0	0
ENSG00000251303	0	0	0	0
ENSG00000250148	1	0	4	4
ENSG00000199990	0	0	0	0
ENSG00000202111	2	0	0	0
ENSG00000202515	0	0	0	0
ENSG00000240785	1	1	2	2
ENSG00000293053	0	0	0	0
ENSG00000249149	0	0	0	0
ENSG00000213433	0	0	0	0
ENSG00000225051	0	0	0	0
ENSG00000287067	0	0	0	0
ENSG00000251623	0	0	0	0
ENSG00000164616	0	0	0	0
ENSG00000293402	0	0	0	0
ENSG00000283602	0	0	0	0
ENSG00000248449	1	0	0	0
ENSG00000205464	0	0	0	0
ENSG00000226306	0	0	0	0
ENSG00000120708	400	1455	957	3250
ENSG00000270123	0	0	0	0
ENSG00000277859	0	0	0	0
ENSG00000275646	0	0	0	0
ENSG00000277524	0	0	0	0
ENSG00000274934	0	0	0	0
ENSG00000271824	31	66	74	61
ENSG00000241243	0	0	0	0
ENSG00000207452	0	0	0	0
ENSG00000200462	0	0	0	0
ENSG00000230178	0	0	0	0
ENSG00000290893	0	0	0	0
ENSG00000120322	0	5	1	1
ENSG00000290894	0	0	0	0
ENSG00000290895	0	0	0	0
ENSG00000284234	0	0	0	0
ENSG00000284439	0	0	0	0
ENSG00000284465	0	0	0	0
ENSG00000283967	0	0	0	0
ENSG00000283776	0	0	0	0
ENSG00000284283	0	0	0	0
ENSG00000284042	0	0	0	0
ENSG00000284356	0	0	0	0
ENSG00000283988	0	0	0	0
ENSG00000284373	0	0	0	0
ENSG00000250782	0	0	0	0
ENSG00000251545	0	0	0	0
ENSG00000293215	0	0	0	0
ENSG00000251014	1	0	1	0
ENSG00000213701	0	0	0	0
ENSG00000206698	0	0	0	0
ENSG00000164509	1	2	3	2
ENSG00000293571	0	0	0	0
ENSG00000204677	3	0	1	0
ENSG00000249021	0	0	0	0
ENSG00000251118	1	0	2	3
ENSG00000222598	0	0	0	0
ENSG00000248295	0	0	0	0
ENSG00000164244	115	155	300	528
ENSG00000250806	0	0	0	0
ENSG00000253698	0	0	0	0
ENSG00000248514	0	1	0	0
ENSG00000247049	0	0	0	0
ENSG00000251035	0	0	0	0
ENSG00000283740	0	0	0	0
ENSG00000249156	0	0	0	0
ENSG00000250909	0	0	0	1
ENSG00000251414	0	0	0	0
ENSG00000176087	1	1	4	1
ENSG00000279726	0	0	0	0
ENSG00000278907	0	0	0	0
ENSG00000278946	0	0	0	0
ENSG00000278915	0	0	0	0
ENSG00000278901	0	0	0	0
ENSG00000293600	0	0	0	0
ENSG00000170549	0	0	0	0
ENSG00000259603	0	0	0	0
ENSG00000244326	0	0	0	0
ENSG00000251389	0	0	0	0
ENSG00000249977	0	0	0	0
ENSG00000248931	0	0	0	0
ENSG00000251193	0	0	0	0
ENSG00000286953	0	0	0	0
ENSG00000249101	0	0	0	0
ENSG00000113595	3	5	23	39
ENSG00000207352	0	0	0	0
ENSG00000113597	26	21	72	89
ENSG00000251648	0	0	0	0
ENSG00000289306	1	1	1	0
ENSG00000226040	0	0	0	0
ENSG00000113555	17	79	34	59
ENSG00000271871	0	1	1	0
ENSG00000254099	0	0	0	0
ENSG00000250347	0	1	0	0
